,element number,,,,,,,,,model parameters used for each damage conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0.554233568,0,0,0,0,0.422440563,0,0,221.4081117,407.6183861,650.2906687,1135.890157,1589.528921,-0.008290457,0.047671331,-0.012156097,0.046377463,-0.016216969,0.039252188,-0.006947101,0.035638153,-0.022557898,0.01919358,0.011323416,0.040738146,0.010174288,0.035404271,0.018193601,0.049681941,0.019689139,0.038344764,0.006668425,-0.056674153,-0.020757846,-0.04702386,0.0118769,0.056268523,-0.003503336,0.056934052,-0.008719844,-0.038527693,-0.016805905,0.043065347,-0.004503405,-0.046518577,-0.025654942,0.045979504,0.045100296,-0.042924152,0.06120942,0.004058515,0.032980384,0.003420295,0.021234235,-0.021669218,-0.044146558,0.025027839,-0.061984995
,0,0.203498281,0,0,0,0,0,0.625355678,0,215.4129107,453.0378871,652.8359144,1211.670146,1366.248715,-0.008277971,0.04028085,-0.018922117,0.039215895,-0.016187271,0.041403351,-0.01422586,0.039448614,-0.03314262,0.02044797,0.004459302,0.031490503,0.003467543,0.037174036,0.034428793,0.046299932,0.034483571,0.033460273,-0.007178929,0.064082724,0.019480879,0.052415444,-0.012682545,-0.043034492,0.016113828,-0.046050901,0.031367462,-0.055265397,-0.021578332,0.030137201,-0.00694857,-0.058332214,-0.00304783,0.056607622,0.027219172,-0.007241878,0.02227651,0.006990843,0.055001072,0.004065529,0.010504006,-0.02153498,-0.004636593,0.008312251,-0.095281027
,0,0.056527705,0,0,0,0,0,0,0.806766592,175.1650007,426.5708656,663.2816212,1066.746986,1611.672424,0.004901304,-0.035748389,0.020371285,-0.035093362,0.009636023,-0.049017334,0.016986229,-0.047710704,0.013790809,0.023519646,-0.014888062,0.024115514,-0.014077653,0.043404487,0.035707464,0.033985479,0.036894212,0.045068682,0.00127597,-0.064467346,-0.03265306,-0.051936177,0.003208723,0.03067348,-0.039510556,0.03331981,-0.005942541,-0.032770372,-0.025784973,0.036317178,-0.013115913,-0.042281744,0.009829582,0.063101622,0.032020388,-0.060494416,0.062780724,0.004569997,0.036680724,1.82E-05,0.019032543,-0.002825462,-0.032774131,0.004610395,-0.076191408
,0,0,0.60163283,0.338186795,0,0,0,0,0,227.3165537,452.8904459,696.7055258,1224.465666,1476.101605,-0.009741137,0.043878569,-0.021696792,0.040748118,-0.023695542,0.035545519,-0.016844466,0.033357849,-0.030498428,0.016476503,0.007572894,0.026563874,0.004114203,0.03659942,0.040836934,0.043675333,0.039931701,0.032206719,-0.001696185,-0.078862415,-0.019810855,-0.038796993,-0.002231086,0.04396539,-0.012667095,0.046889942,-0.021537056,-0.043913805,-0.027581254,0.045131716,0.018076496,-0.049327031,-0.016398432,0.056138933,0.017813718,-0.029973037,0.01793921,-0.071944522,-0.011929637,0.076018576,0.010508086,-0.00593455,-0.012005319,-0.022977836,0.025031279
,0,0,0.014328796,0,0.881494107,0,0,0,0,232.8809648,290.6471815,562.2628979,1049.178558,1620.831929,-0.010379767,0.052447615,-0.029838715,0.050964749,-0.02019381,0.016632368,-0.025918901,0.014317678,-0.026412362,-0.000564275,-0.017813529,0.022101711,-0.017516049,-0.001236738,0.066894573,0.030039643,0.066236871,-0.007451596,0.022823369,0.047738368,0.018255361,0.040565666,0.039725558,-0.008102422,0.031282788,-0.010716006,0.045826255,-0.03987058,0.021631196,0.055936894,0.012623963,-0.053182174,-0.025695896,0.045395154,-0.00790947,-0.026664648,0.057145811,0.012018091,0.046070036,-0.000464307,0.014406082,-0.006091105,-0.041780234,0.002196285,-0.066370694
,0,0,0.201223171,0,0,0.796906511,0,0,0,207.6483752,382.526935,725.8531963,1163.036681,1285.988019,-0.006752854,0.039568212,-0.020145519,0.038324127,-0.013210286,0.047226745,0.00505029,0.045462073,-0.018846459,-0.019363365,0.013143423,-0.019583365,0.012387476,-0.036314524,-0.029011263,-0.060028943,-0.030534659,-0.039519242,0.004185625,0.069296201,0.028288671,0.049655493,0.005621765,-0.039042334,0.011701593,-0.04285874,0.023094046,-0.04531253,-0.006214194,-0.024141744,0.001046531,-0.046232274,-0.021226484,0.081067079,-0.001040394,0.003971589,0.021582516,0.011473617,-0.078679533,0.000478841,0.027987799,0.004186057,-0.006288829,-0.028840058,0.053645586
,0,0,0.051058672,0,0,0,0.551211894,0,0,238.387618,468.1967498,737.0398633,1100.119314,1570.797743,-0.010451387,0.042712871,-0.020822713,0.041277311,-0.020346948,0.03948922,-0.015222457,0.033992182,-0.027893286,0.020080014,0.003042287,0.027785208,0.001998665,0.036314791,0.039319842,0.044906809,0.038430026,0.033129345,0.001729171,0.06635162,0.020595049,0.050145128,0.001929642,-0.041900362,0.013665383,-0.05099894,0.023556978,-0.033646306,-0.002758061,0.040550139,0.002439336,-0.042340068,-0.038573149,0.048974919,0.051903813,-0.03694882,0.065309851,0.014635601,0.014581237,0.005147599,0.027839447,-0.037872457,-0.042065968,0.041235185,-0.045512533
,0,0,0.551138775,0,0,0,0,0.278910444,0,234.4575685,467.5171896,692.4236963,1223.13331,1517.038559,0.010069258,-0.043099954,0.020308613,-0.040157763,0.019619362,-0.038876575,0.014867621,-0.036538416,0.029829476,0.020347577,0.003370967,0.02801389,0.001144348,0.036812105,0.03885105,0.044894746,0.038550516,0.032609646,-0.000149176,-0.076472376,-0.019753634,-0.042140883,0.00046305,0.042762784,-0.014659379,0.045967113,-0.025533803,-0.048500678,-0.025875723,0.041784564,0.012447833,-0.051996392,-0.013493433,0.057298902,0.020036262,-0.024179445,0.016958004,0.057477072,0.039024691,-0.051901008,0.003545148,-0.005441921,-0.007214524,0.021147781,-0.070922988
,0,0,0.398818977,0,0,0,0,0,0.771852939,184.1852173,431.1348283,667.1546249,1069.893287,1611.570408,-0.005526286,0.036871252,-0.020529073,0.035641891,-0.010851448,0.048003754,-0.016819268,0.046554252,-0.015449988,0.023277861,-0.014393359,0.023783121,-0.013131061,0.042883579,0.037003632,0.034405156,0.038045493,0.043954151,-2.52E-05,-0.070665737,-0.030562739,-0.047827939,0.000978379,0.031582916,-0.03648598,0.034478209,-0.009241141,-0.033435025,-0.027962022,0.037970948,-0.005384818,-0.043087713,0.006778307,0.064569493,0.029038266,-0.058132669,0.060188179,0.015859772,0.036960041,-0.010429103,0.017969166,-0.001887763,-0.030581694,0.006878161,-0.07785251
,0,0,0,0.658574839,0.479851219,0,0,0,0,198.9974618,412.8024158,656.2055748,1130.960165,1508.017903,0.007739007,-0.041866245,0.024634135,-0.04096181,0.029308971,-0.029960395,0.021337656,-0.028324239,0.034380717,-0.009070815,-0.002049837,-0.024405697,-0.001197623,-0.03048349,-0.05153577,-0.040572469,-0.050214573,-0.023343956,0.006850001,0.065360386,0.012317521,0.053137516,0.018303939,-0.037739205,0.012727977,-0.042029772,0.032464571,-0.034685603,0.004056726,0.055274098,0.00340805,-0.055834905,-0.018407574,0.052953987,0.009054897,-0.033876811,0.092678883,0.004498017,0.031950972,0.001342372,-0.004678779,-0.008068997,-0.018655196,0.00598122,-0.052600781
,0,0,0,0.423579852,0,0.969648073,0,0,0,109.7116733,292.4195772,726.6540336,1030.308833,1264.430316,0.001276659,-0.030487031,0.020267204,-0.030256959,0.003435388,-0.053122149,-0.032035793,-0.052710019,0.004798141,-0.014866939,0.026989311,-0.018783557,0.025936648,-0.038571555,-0.011071717,-0.059720224,-0.013104846,-0.044253766,0.005552871,0.067267983,0.033358457,0.051758042,0.008996638,-0.034608509,0.008797299,-0.039027979,0.023424814,-0.030587148,0.002903241,-0.047768294,0.003788292,-0.037156476,-0.029430011,0.071969178,-0.019462187,0.012877511,0.034500354,0.012233271,-0.066899303,0.002479143,0.041720801,0.008576975,-0.032895797,-0.029177872,0.047673697
,0,0,0,0.630749382,0,0,0.037437678,0,0,203.304572,432.9394333,740.2661202,1239.848113,1527.669943,-0.008032655,0.041427463,-0.023893493,0.040486976,-0.028722515,0.031644184,-0.020355069,0.029865628,-0.034067635,-0.011357783,-0.009552393,-0.023654329,-0.008028514,-0.035945504,-0.045008703,-0.04095895,-0.043329345,-0.029491558,-0.001161504,-0.066173623,-0.021841612,-0.05077982,-0.000666674,0.044190208,-0.015274694,0.047566635,-0.022239724,-0.044473643,-0.012464061,0.045837146,-0.002285781,-0.051062931,-0.014079965,0.057249545,0.025875055,-0.036028092,0.086778747,0.00037844,0.035641782,0.001852339,-0.006997334,-0.011515915,-0.013232159,0.013356871,-0.059717072
,0,0,0,0.995821903,0,0,0,0.01640261,0,29.96573994,390.1682433,739.6421718,1240.278367,1322.433791,0.000178381,-0.03712746,0.027731237,-0.037109783,0.041450385,-0.01874477,0.027677797,-0.018711596,0.041556303,-0.000885951,-0.020039596,-0.015726175,-0.017940679,-0.031030934,-0.051966106,-0.032618691,-0.048993228,-0.02075531,0.001418469,0.066121502,0.021996079,0.050763806,0.000538004,-0.044128287,0.015600892,-0.047324712,0.022486756,0.026144337,0.013729228,-0.048967914,0.002702655,0.054573737,0.013775242,-0.059334559,-0.026615914,0.039380644,-0.111915523,0.002931902,-0.016386225,8.82E-05,0.013549097,0.004522426,-0.000513319,-0.007729747,0.027377515
,0,0,0,0.33762902,0,0,0,0,0.991386482,45.67274974,367.0975714,643.473198,1008.504544,1568.762456,-0.000282377,0.028239279,-0.020787616,0.028201376,-0.000702806,0.05499867,-0.020551504,0.054913271,-0.000977483,-0.020726058,0.026543207,-0.021135166,0.02510538,-0.048224842,-0.028899668,-0.025224683,-0.030686466,-0.052457808,-0.000428713,-0.061750329,-0.035859673,-0.050105664,0.000786547,0.018947636,-0.050343917,0.021891325,-0.002719403,0.024856208,0.032087147,-0.031185433,0.01845089,0.038053896,-0.019524581,-0.062298174,-0.037363278,0.064077083,-0.079264202,-0.003658703,-0.027157796,0.000129464,-0.015461969,0.000417238,0.026131356,-0.002496557,0.07049399
,0,0,0,0,0.418659155,0.608367603,0,0,0,227.4649186,404.3656446,674.9482511,1152.529768,1326.557735,0.009002013,-0.041858595,0.020676519,-0.040628107,0.01755684,-0.042262179,0.006395639,-0.040073477,0.024440208,-0.017398502,0.011312168,-0.023858573,0.010926082,-0.032300281,-0.040332328,-0.053599821,-0.041138403,-0.031809149,0.009589886,0.064797117,0.016149812,0.05202791,0.015355154,-0.038335137,0.01555385,-0.042095592,0.031710777,-0.045014499,0.001395011,0.052590866,0.002185708,-0.053634599,-0.016894758,0.051982357,0.011275489,-0.033589482,0.029011479,0.006971301,0.06582928,0.000595734,0.016500488,0.007363716,-0.06071526,0.006586386,-0.041066023
,0,0,0,0,0.777736815,0,0.360170605,0,0,237.646467,361.5037721,584.2929601,1050.402385,1612.652483,0.010643003,-0.045947021,0.023600272,-0.044532108,0.020712924,-0.033044013,0.018397588,-0.029205626,0.028009848,-0.00675665,0.023292051,-0.028192906,0.022413076,-0.012544183,-0.059235696,-0.038679755,-0.059437511,-0.007140653,0.020784273,0.053741032,0.015995834,0.04535722,0.035776686,-0.016762012,0.026103802,-0.02172849,0.044353077,-0.039351357,0.017911923,0.054425891,0.011273421,-0.052373983,-0.030324732,0.047305082,0.005216916,-0.02960394,-0.059722013,-0.008344353,-0.036840378,-0.003353944,-0.017695963,0.023964689,0.036640249,-0.026686072,0.066045551
,0,0,0,0,0.268596535,0,0,0.900892088,0,159.1396613,447.9937686,588.5563797,1051.699293,1267.605425,0.004293251,-0.032178135,0.019602665,-0.031687513,0.008462507,-0.046040696,0.017088212,-0.045019557,0.044985555,-0.022281507,0.015748476,-0.028101962,0.014877091,-0.040691193,-0.042465385,-0.040872282,-0.043546945,-0.019678315,0.005330265,-0.064145262,-0.016126725,-0.053996668,0.009685001,0.020080597,-0.02855756,0.025046976,-0.054074167,-0.052078615,-0.027635293,0.005958089,-0.014940477,-0.064094475,0.016990638,0.041591796,0.027236824,0.034192994,0.008980107,-0.009910601,-0.063456922,-0.005856479,0.015115675,0.026759697,-0.027440397,-0.00864945,0.08549088
,0,0,0,0,0.675595908,0,0,0,0.48327952,221.0075896,389.8697708,610.914147,975.997135,1616.666759,0.008719041,-0.041568511,0.021497534,-0.040419195,0.017023462,-0.040806304,0.016517357,-0.038699324,0.023570953,-0.013318308,0.023123815,-0.028302344,0.022030013,-0.024739965,-0.052032855,-0.039051956,-0.052721252,-0.021610606,0.017147792,0.05925182,0.015819709,0.049366921,0.029014534,-0.025512419,0.023275785,-0.028920843,0.03965997,-0.036584829,0.011931076,0.052791692,0.00763895,-0.051882659,-0.013950943,0.056299902,0.000999207,-0.043317126,0.060180928,0.009276336,0.041785207,-0.000245431,0.016679642,-0.004426274,-0.038064595,0.002644242,-0.070601574
,0,0,0,0,0,0.085333802,0.877722352,0,0,225.0463349,464.4666011,662.9750571,764.491802,1447.238241,0.009138368,-0.042868234,0.02218506,-0.041627332,0.017827601,-0.045125853,0.016738961,-0.025595339,0.024481457,-0.020328602,-0.002328281,-0.027114827,-0.001417779,-0.03684158,-0.039896445,-0.045277102,-0.036405747,-0.0341419,0.013955642,0.02744895,-0.007884715,0.020934113,0.023567953,0.022146514,-0.018322544,-0.094843033,0.038803026,0.008306561,-0.059318945,-0.032154143,-0.04576909,0.014411996,0.06524301,-0.030154486,-0.000349168,-0.00187364,0.064140747,0.01966828,-0.022426551,0.006760521,0.044808996,-0.034740238,-0.053616485,0.034594811,-0.001515484
,0,0,0,0,0,0.10019395,0,0.622254738,0,217.5819829,462.2359605,687.0952184,1209.887507,1369.003275,-0.008512863,0.039230703,-0.020308634,0.038167955,-0.016635816,0.041571549,-0.01503028,0.039579582,-0.033839168,0.020920213,-0.000838222,0.027334279,-0.001402467,0.037959906,0.039303152,0.045148812,0.039310656,0.031010968,-0.004679363,0.066028264,0.019169746,0.052527782,-0.008383194,-0.038262534,0.020140721,-0.04229862,0.036287514,-0.056436285,-0.020485653,0.023899392,-0.006714749,-0.059018804,-0.002133121,0.058916192,0.025793451,0.001035067,0.016302925,0.008405614,0.059820121,0.00430601,0.005196443,-0.02159511,0.000650777,0.01074472,-0.09283982
,0,0,0,0,0,0.570974914,0,0,0.15650635,225.728813,424.8367921,731.6783749,1200.786137,1393.625896,0.008846193,-0.041242582,0.020432551,-0.040043557,0.017259135,-0.042900667,0.007601549,-0.040743688,0.024065915,-0.019795423,0.005001628,-0.022879216,0.005067701,-0.036520049,-0.035973164,-0.052560956,-0.036603697,-0.03659961,0.001876619,0.066747515,0.025606183,0.05143732,0.001987424,-0.041379704,0.016256023,-0.044808879,0.020997848,-0.04930955,-0.012894014,0.025612343,-0.003083812,-0.052643993,-0.013441689,0.071842256,0.01928868,-0.029568362,0.016879103,-0.002111355,0.074145404,-0.000401861,0.002976904,0.000701272,-0.039483605,0.01882648,-0.057243805
,0,0,0,0,0,0,0.222615363,0.558833382,0,222.6185355,466.6033339,696.9221049,1201.140487,1400.688069,-0.008980117,0.039966026,-0.020418506,0.038838126,-0.01753365,0.040978546,-0.015484847,0.03827728,-0.032859252,-0.020861381,-0.000230711,-0.027845918,0.000460426,-0.037771489,-0.039515231,-0.04435803,-0.039354191,-0.031020964,-0.003537685,0.066085109,0.019490037,0.052223009,-0.00649895,-0.039062967,0.018938351,-0.044285807,0.034108331,-0.05078563,-0.015599269,0.035913165,-0.00408183,-0.055133729,-0.012837423,0.057383899,0.032848895,-0.018456774,0.033372046,0.01273805,0.048741752,0.005221648,0.017875653,-0.025171279,-0.012419417,0.012098918,-0.0905782
,0,0,0,0,0,0,0.507508494,0,0.153385173,234.8850178,464.7342882,732.7545858,1112.443483,1583.208153,-0.010064801,0.04219166,-0.020776199,0.040879659,-0.019606743,0.040224021,-0.015273265,0.035369114,-0.026962465,0.020419678,0.00136526,0.027374731,0.00056318,0.037000021,0.039377154,0.043938291,0.038852729,0.034160366,0.001197524,0.066100341,0.022082421,0.050915934,0.001035934,-0.041482926,0.016628711,-0.049241611,0.021581668,-0.035394947,-0.005880543,0.041425443,0.000347173,-0.043910969,-0.032024065,0.052207113,0.048165375,-0.040177209,-0.063685704,-0.013014773,-0.020783397,-0.005327833,-0.024864362,0.036510329,0.040968614,-0.039693997,0.050263341
,0,0,0,0,0,0,0,0.767452681,0.314573964,194.1236284,457.8648159,651.5554466,1176.34378,1223.135273,0.006579922,-0.03637089,0.020152754,-0.035569001,0.012906581,-0.044357282,0.016324677,-0.042784872,0.035569341,-0.022145363,0.005182342,-0.026946879,0.005298185,-0.040290631,-0.039515778,-0.041675883,-0.039852571,-0.032043551,-0.007049827,0.065696597,0.018584923,0.05340056,-0.012443234,-0.032410247,0.024365448,-0.03686118,0.042133186,0.055791874,0.025804451,-0.015839306,0.010260385,0.060148862,-0.006524113,-0.054864201,-0.028258613,-0.013915563,0.007177536,0.008675084,0.054975715,0.00506819,0.00148468,-0.020801638,0.024396719,0.006246547,-0.101277414
,0.474164082,0.81051869,0,0,0,0,0,0,0,175.7380636,308.5523668,607.955242,1137.452827,1540.207642,-0.008985455,0.052652586,-0.001778604,0.051771129,-0.01350262,0.035162125,0.001560762,0.033922902,-0.017207374,-0.025230186,-0.009751505,-0.04464791,-0.009257068,-0.036417783,-0.005582163,-0.047557844,-0.0066284,-0.040334673,0.013291947,-0.048394411,-0.020234174,-0.041545436,0.01736835,0.061273611,0.000421694,0.060034979,-0.00357039,-0.059092057,-0.026118229,0.04361046,-0.010239305,-0.044549617,-0.005015486,0.050716988,0.02744044,-0.029433718,0.055550333,-0.007964406,0.045658356,0.001929612,0.000318477,-0.010773547,-0.030634813,0.01458717,-0.077017795
,0.255595943,0,0.66114648,0,0,0,0,0,0,230.0156426,451.7822795,683.0892988,1184.216262,1398.940058,-0.01344657,0.044296311,-0.021236856,0.040498753,-0.022832073,0.035832316,-0.016230384,0.033594368,-0.029777167,0.02290026,0.00842396,0.026236557,0.004189081,0.036065725,0.040088652,0.043017935,0.039183885,0.031756921,-0.002240152,-0.08211777,-0.018917146,-0.035186076,-0.002491405,0.043873493,-0.01151568,0.046699434,-0.021006156,-0.050332574,-0.030616307,0.043611917,0.023497111,-0.04531648,-0.015798728,0.056548957,0.014202882,-0.021249384,0.023838197,-0.066657931,-0.012059806,0.07668454,0.01376127,-0.007063589,-0.016894845,-0.025460394,0.022670309
,0.350807452,0,0,0.992431696,0,0,0,0,0,40.09395721,390.8405293,740.1781627,1070.169619,1247.704814,-0.00049229,0.037199846,-0.027694116,0.037168122,-0.041280175,0.018923429,-0.027597849,0.018863914,-0.041467039,0.00161883,0.019990041,0.015832566,0.017889119,0.031030328,0.051840746,0.032749563,0.048876783,0.020957627,0.002875977,0.066121314,0.021932119,0.050745651,0.000593768,-0.044213619,0.015370842,-0.047409823,0.022173681,0.116406006,0.000473737,-0.006143648,0.000138914,0.002024146,0.001014523,-0.015707449,-0.001814214,-0.007641887,-0.014114959,0.013988665,-0.051011215,0.002576458,0.056379504,0.014514818,-0.056448968,-0.027598938,0.045925208
,0.7002005,0,0,0,0.090207548,0,0,0,0,187.3469393,409.7046686,729.2360301,1101.446453,1551.43929,-0.023777452,0.039658918,-0.024140944,0.038899456,-0.030247856,0.028341891,-0.02137067,0.026943668,-0.034601376,-0.027449946,-0.013568756,-0.019521716,-0.011846242,-0.032203903,-0.04720998,-0.035897971,-0.045040836,-0.024175593,-0.003678744,-0.066599901,-0.019295617,-0.051536731,-0.002699688,0.044115466,-0.013080183,0.047804047,-0.02284039,-0.066775953,-0.010323003,0.043981503,-0.003931405,-0.039351442,-0.007388915,0.060103118,0.019457367,-0.012234079,0.053141878,0.001534718,0.049926295,0.002693023,-0.011177534,-0.016591046,-0.012128805,0.017326936,-0.081086022
,0.894806236,0,0,0,0,0.183112124,0,0,0,127.3549747,377.41054,739.3136642,1058.598651,1506.94322,-0.032161084,0.036552565,-0.025245287,0.036234165,-0.035152127,0.021861294,-0.023945321,0.02126274,-0.037017392,-0.028221374,-0.019753687,-0.013220964,-0.01782839,-0.028306178,-0.050170346,-0.031969962,-0.047455827,-0.019011235,-0.00234426,-0.06668964,-0.021565742,-0.051197042,-0.000877706,0.044116056,-0.01333932,0.047675586,-0.021536651,-0.07184152,-0.01298945,0.038936772,-0.005936954,-0.032648892,-0.004275062,0.063199827,0.020173691,-0.002642452,0.04189246,-0.001330296,0.057273496,0.002373887,-0.015088823,-0.015242996,-0.010800307,0.020497951,-0.079755216
,0.63414308,0,0,0,0,0,0.016167918,0,0,198.3823797,418.4184612,740.2296194,1133.556952,1561.646222,-0.021600636,0.040261855,-0.023653107,0.03939326,-0.028822201,0.030166893,-0.020405466,0.028548283,-0.033784644,-0.027157127,-0.012511324,-0.020710216,-0.010827138,-0.033458013,-0.045613257,-0.037254426,-0.043600776,-0.026061536,-0.001403,-0.06635342,-0.021350268,-0.05092355,-0.000525278,0.044413091,-0.014549054,0.047829706,-0.021862737,-0.0659747,-0.013061077,0.042135281,-0.004722587,-0.040159314,-0.007288924,0.060187693,0.022435586,-0.014602254,0.05292674,0.00085841,0.049584803,0.002812848,-0.009166346,-0.017039976,-0.012969955,0.018739714,-0.081135943
